id,genre,track_name,artist_name,valence,energy
4PCVZGch6Q57RVAcai9L8u,punk-rock,Don't Stop,5 Seconds of Summer,0.892,0.957
4ut0TJ2w4uBoiIdX1uzVTB,punk-rock,Beat Your Heart Out,The Distillers,0.797,0.951
5yiDa58ip3AQElab1rLUGu,punk-rock,T.V.,blink-182,0.8,0.903
3iwsyTZzOWHZbHffBEyi1N,punk-rock,Right Now,SR-71,0.731,0.967
20BpvfS6lIbi083TyPePMn,punk-rock,Original Prankster,The Offspring,0.96,0.872
0CXOYEN8m6MuyVY0F1vJTb,punk-rock,Stuck with Me,Green Day,0.893,0.982
2ccdGN0u41iaveyQeae9Iy,punk-rock,Sorrow,Bad Religion,0.861,0.924
0XJDfLHO7C6b0GpjeB5mpu,punk-rock,Save Rock And Roll,Fall Out Boy,0.449,0.777
27mTMGvwCB76TcO1x69YDp,punk-rock,Natives,blink-182,0.649,0.974
6QfnvcOKsdN4Q6exUWVuzn,punk-rock,Ohio Is for Lovers,Hawthorne Heights,0.625,0.835
3jXptpf8Z3aU9O1Bj6YCl0,punk-rock,Saturday Night,Misfits,0.262,0.909
5Oq95exmCLUUoU7BSL9DeN,punk-rock,Thanks to You,All Time Low,0.454,0.981
4v42Fw0y5wOPCXTcW1BbGa,punk-rock,Damn Regret,The Red Jumpsuit Apparatus,0.517,0.91
3VckVBStLYbTBy6pIoZBtP,punk-rock,Pain For Pleasure,Sum 41,0.317,0.872
6sA2vXE2gI7V06zrOcbCBr,punk-rock,Stay Together For The Kids,blink-182,0.243,0.793
3qctHDUP0kCYj0kUGVQcIP,r-n-b,Love a Loser (feat. G-Eazy),Cassie,0.374,0.628
7J41dYQolQJEtj3UmKLu5r,r-n-b,U Got It Bad,Usher,0.649,0.5
1IgePMOW0qEe1AViWgkal9,r-n-b,Pretty Little Birds (feat. Isaiah Rashad),SZA,0.348,0.518
2j0FtLNpLPaSX9rKuIdBFH,r-n-b,Breakfast In Bed,Ella Mai,0.182,0.517
7Fa5UNizycSms5jP3SQD3F,r-n-b,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,0.575,0.807
2PwU1lOWkKmlmijBWywSXh,r-n-b,Just Kickin' It - Remix,Xscape,0.741,0.443
0H6fDB7YaMZe1rXCmATx9l,r-n-b,Can't Be Friends,Trey Songz,0.332,0.588
2gxMB9jJ8LiXoaxTP6iZia,r-n-b,Close To You,Dreezy,0.229,0.515
5h3aVgPGuKBjO27YbOdBRh,r-n-b,One Shot,Mabel,0.491,0.688
0gzWR9phnUAY5Mcu86niLY,r-n-b,Easy,Demetria McKinney,0.157,0.489
7Lf7oSEVdzZqTA0kEDSlS5,r-n-b,Cry Me a River,Justin Timberlake,0.564,0.654
4PrR8WRPC1ZVhWVo5GraVp,r-n-b,Helpless (feat. Ja Rule),Ashanti,0.497,0.656
6YZQx90VEuzf0lRY9TYh7j,r-n-b,Get You - Recorded at Spotify Studios NYC,Miguel,0.22,0.596
1NCW1qPDzfvB5E44dmgfGV,r-n-b,Fairplay - Remix,Kiana Ledé,0.718,0.489
71AaGUlQ7I5dRgDEQpdnI4,r-n-b,Every Kind Of Way,H.E.R.,0.207,0.3
06TuMCjDEYjTOJScCRzmjf,r-n-b,Don't Let Go (Love),En Vogue,0.561,0.688
5FFCifT0QSy2QU8xBrdDMR,r-n-b,Deadwood,Toni Braxton,0.655,0.57
1X1KDnhTnb28tpJlgOV3lD,r-n-b,Promise,Jagged Edge,0.646,0.568
4KUR9agGDxQZURJ9liWVHD,r-n-b,Good Bad,Ella Mai,0.361,0.611
2yuea8dOVphJMCEZOlnyKf,rainy-day,Can't Help Falling In Love (Recorded Live at Daytrotter),Ingrid Michaelson,0.253,0.151
5JLv62qFIS1DR3zGEcApRt,rainy-day,Wide Awake,Katy Perry,0.575,0.683
2Y3DUESfUwyxTLtBWkK0fY,rainy-day,This Is Your Land - Remastered 2002,Simple Minds,0.509,0.793
2wqaekenSQZm7hxQOYt8oE,rainy-day,Am I Wrong,Nico & Vinz,0.76,0.68
44DnIGEvTlhDkGv3xLSDcp,rainy-day,Wide Eyes,Local Natives,0.49,0.86
4kQXhBP3gRKUup7SguAfpn,rainy-day,Mandela Day,Simple Minds,0.685,0.55
39Odj4vLKRarATkCA31gaW,rainy-day,Possibility,Various Artists,0.0772,0.311
0CSTvWUps1YmpQoXXay9ol,rainy-day,Cosmic Love,Florence + The Machine,0.0827,0.803
0nk55kvjUMIpjdrLW95qjw,rainy-day,Hollow Drum,Laura Welsh,0.232,0.25
5txZAE3yuzpwfwuIa1AwJc,rainy-day,How To Love,Lil Wayne,0.273,0.637
13ETkZ90sElK5xJuB4cUEt,rainy-day,Bonfire Heart,James Blunt,0.449,0.821
2RTAaSdjuoaJflDn3YKlls,rainy-day,For Emma,Bon Iver,0.577,0.62
4hEx4pOr6zMsREYezwWNqn,rainy-day,Walk On By,Noosa,0.114,0.441
5rwq6R0Uq0BngM3rdmCeNg,rainy-day,Collide - Acoustic Version,Howie Day,0.294,0.253
688DZF6e1MH5Uf409dwaHm,rainy-day,The Wilhelm Scream,James Blake,0.363,0.291
38xWaVFKaxZlMFvzNff2aW,rainy-day,Breakeven,The Script,0.535,0.699
3d2DyIigzomibwlVgobyxO,rainy-day,First Love,Adele,0.335,0.112
0LFjw36J0Ss9Bm1HqJmXIi,rainy-day,Colours Fly And Catherine Wheel - Remastered 2002,Simple Minds,0.635,0.643
5JrCUisFpruuyGTvxW21et,reggae,Heart Like Lion,Various Artists,0.863,0.754
4tOeiJqj6vhXjkckN6T3X5,reggae,Never Believe You,Mavado,0.657,0.685
1itZYA3MyligyogvufD5Nn,reggae,Jah Is By My Side,Various Artists,0.901,0.601
6iUsjStxo0fvFNu3UJSNk1,reggae,Nothing To Smile About,Morgan Heritage,0.77,0.661
5VoZpnAdaYcwRDRPJUC1Co,reggae,Fight This Feeling,Shaggy,0.759,0.666
2koorIBAoIG18yBvfhyLJu,reggae,Creatures Of The Night,Various Artists,0.792,0.591
3vuZ5GANwF9EOM4MghSB28,reggae,Rup Rup ( Bad Inna Real Life),Popcaan,0.705,0.734
1Nn0PwPICNTB7Pv8KlR5tQ,reggae,Loving Pauper,Various Artists,0.591,0.447
0UYUEr4M14y7A7o6UHTmu5,reggae,Man in the Hills,Various Artists,0.784,0.383
4voND6g0QCaQ5M15alDYvb,reggae,Runaway Girl - 1990 Digital Remaster,U-Roy,0.773,0.29
71BYWQ4aC4PvP2mDK4Xh7x,reggae,I'm Not Ashamed,Culture,0.755,0.694
3QJEwInWijuRJ9vgkcDIwg,reggae,Gimme Likkle One Drop,Ce'Cile,0.777,0.727
6Ten7L59YULvnbY6FcX32l,reggae,Border - Live at The Brixton Academy 1984,Gregory Isaacs,0.598,0.736
605ZHoLZx7PtQ8fXgvN10K,reggae,Legalize It,Peter Tosh,0.712,0.784
4QcYPg7jfKSnhiroHd51hC,reggae,African Teacher,Burning Spear,0.96,0.517
3xTiZhPDTrWNHIdAVCi22x,reggae,Bye Bye Bye,Various Artists,0.549,0.717
16hOumjVFbwTmkZ0n7rDf3,reggae,Steamers a Bubble,Jah9,0.556,0.459
6pIhN2XWqNhc6o1YS6ZHVH,reggae,Good Girl Gone Bad (feat. Konshens),Tarrus Riley,0.739,0.716
5qsPnAXsBGdJItnNoz1jyJ,reggae,Police In Helicopter,John Holt,0.538,0.639
4TVEuHy07WxtpcmXXaBv5l,reggae,Waan The Herb (feat. Michael Rose),Alborosie,0.89,0.62
1iF3SzeZ48egx77D6EsgHy,reggaeton,Dame Una Llamada,Don Omar,0.5,0.764
0yDIRO1EdOnZ2pVbWhFvOt,reggaeton,Hold You Down (featuring Don Omar) - The Eliel Mix,Jennifer Lopez,0.631,0.726
4iFTbN2C5leSlAHc6QqIWC,reggaeton,Sexo En La Playa,Ñejo & Dalmata,0.613,0.702
160iqDQLIQg4V87ttrTnBr,reggaeton,Dime Que Hago,Farruko,0.876,0.767
1uLAKESXylbYIK2tSMh7XT,reggaeton,Deja,J Alvarez,0.756,0.76
4GlxkdvkV7RddfoTz2ZtlT,reggaeton,La Maquina De Baile,Daddy Yankee,0.526,0.948
0swbKmXc4UtO0feXDxqYwm,reggaeton,ES31J1200101,Yandar & Yostin,0.94,0.625
4tjCNQ7aCL2Ou2rJlmrTpj,reggaeton,"Cuándo, Cuándo Es?",J-King y Maximan,0.605,0.745
5mkX6DTDnMMEf8glSiU4EI,reggaeton,Si No Te Quisiera,Juan Magán,0.786,0.875
3eCuEXYF3VnbTDHaztfUAv,reggaeton,La Diabla,Romeo Santos,0.882,0.747
5sJOkYhBrWsXyfEl8WFT87,reggaeton,Atrevete,The Chosen Few,0.775,0.775
65AnZOrZSdOgGe3SzOUQ40,reggaeton,Angeles Y Demonios,Don Omar,0.584,0.57
6vwlCOJVe6QbGogBQKSNmU,reggaeton,El Amor que Perdimos,Prince Royce,0.895,0.818
0ELVf1Dfmo4iLlqxfiiubP,reggaeton,Switchea,Daddy Yankee,0.47,0.76
7cbIpVuuwTus7ax2tpVEQg,reggaeton,Tu Cuerpo,Pitbull,0.53,0.708
2qq5HTgeJTLL9oY7b4X16y,reggaeton,Automovil,Ñejo,0.964,0.765
4DABrU6se23kOIdut9eaRQ,reggaeton,Como El Viento,Juan Magán,0.687,0.695
3yKvgwZbIPHvdAQo45V52l,reggaeton,Que Lo Que (Official Remix) [feat. Jowell Y Randy],J Alvarez,0.783,0.9
7GKW0BK2zuxKMpQyJ5GwcF,reggaeton,Dandole - Remix,"Gocho ""El Lápiz De Platino""",0.865,0.752
41p8VKW3ydRO2mivIwFwfp,reggaeton,Si Se Da - Remix (feat. De La Ghetto),"Galante ""El Emperador""",0.673,0.759
2UgZeV435iztRTLrUeOrtk,road-trip,The Weight,The Band,0.526,0.431
6OtnlynaTKGksWAW28QYY6,road-trip,Detroit Rock City,KISS,0.492,0.975
45kbpUIFmkS9Xla7hMXpzn,road-trip,One More Night,Maroon 5,0.613,0.82
4aVuWgvD0X63hcOCnZtNFA,road-trip,Hold the Line,TOTO,0.808,0.898
1A2UmLDZzDmpdzUjEkCc3z,road-trip,Not a Bad Thing,Justin Timberlake,0.444,0.717
675Oxp969Xt3KYhHvO069r,road-trip,Lemon Drop,Pistol Annies,0.761,0.497
6mfkHv00I6jhHIn7EWHJ2N,road-trip,Just A Girl,No Doubt,0.779,0.937
6aGjEZ7kq3YXgD0EDt80O5,road-trip,Live While We're Young,One Direction,0.936,0.837
5eYwDBLucWfWI5KsV7oYX2,road-trip,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,0.516,0.814
5IVuqXILoxVWvWEPm82Jxr,road-trip,Crazy In Love (feat. Jay-Z),Beyoncé,0.681,0.77
0Ko737UNjXO17LK4Urdlwo,road-trip,Fortunate Son,Creedence Clearwater Revival,0.603,0.529
2IgLwduDgZ1sQ7JY4oMvq1,road-trip,The Joker,Steve Miller Band,0.737,0.795
7DfFc7a6Rwfi3YQMRbDMau,road-trip,Thinkin Bout You,Frank Ocean,0.2,0.339
27L8sESb3KR79asDUBu8nW,road-trip,Stacy's Mom,Fountains Of Wayne,0.927,0.75
4SL1WL8f5GR12WJt5uExZs,road-trip,Settle Down,No Doubt,0.316,0.809
2xYlyywNgefLCRDG8hlxZq,road-trip,"Take Me Home, Country Roads - Rerecorded",John Denver,0.546,0.43
6golelYKuy85o3u0cxIxFK,road-trip,The Wire,HAIM,0.525,0.635
7GptbanebPZYkLPvjNfd6m,road-trip,Buddy Holly,Weezer,0.825,0.931
3qwnfEm2N8lvD9BaJvOfaW,rock,Is This Love - 2017 Remastered Version,Whitesnake,0.534,0.79
4A0LV6W7IUKPP2pyAZ356E,rock,Go To War,NOTHING MORE,0.35,0.892
0CzeAbfKFnxnWjwo5iYiCG,rock,Brothers In Arms,Dire Straits,0.144,0.296
5nkYHBWXu7KCgcdwP6jcB1,rock,What I Got,Sublime,0.62,0.696
1UBQ5GK8JaQjm5VbkBZY66,rock,Sharp Dressed Man - 2008 Remaster,ZZ Top,0.446,0.859
1ntxpzIUbSsizvuAy6lTYY,rock,Crosstown Traffic,Jimi Hendrix,0.533,0.963
6SpLc7EXZIPpy0sVko0aoU,rock,Misery Business,Paramore,0.731,0.906
2rd9ETlulTbz6BYZcdvIE1,rock,War Pigs / Luke's Wall - 2012 - Remaster,Black Sabbath,0.413,0.623
3E8gEvhLia6w9lQv3hfxzM,rock,Under My Thumb,The Rolling Stones,0.809,0.491
3McsQb9vsF9snVh2ku101H,rock,06-Aug,blink-182,0.368,0.937
23OXdR7YuUBVWh5hSnYJau,rock,Chlorine,Twenty One Pilots,0.315,0.674
54b8qPFqYqIndfdxiLApea,rock,Alone,Heart,0.168,0.452
2S7R4trL4HITPIfvKUxcA4,rock,Wolf,Highly Suspect,0.0384,0.539
2hmibAtdObO8F4tnhLENuQ,rock,Reptilia,The Strokes,0.77,0.65
11FvComd16zZX61DrlP3o1,rock,Do Your Worst,Rival Sons,0.398,0.8
2TNPagu8Z4zvDOpmnktF00,rock,Warrior,Disturbed,0.348,0.969
2takcwOaAZWiXQijPHIx7B,rock,Time is Running Out,Muse,0.428,0.842
0dOg1ySSI7NkpAe89Zo0b9,rock,Born in the U.S.A.,Bruce Springsteen,0.584,0.952
4kfm1uI9QGaoN9qm6CkAMn,rock,What I've Done,Linkin Park,0.287,0.93
2J2m6XyJNhGv1iUSNfVW7Y,rock-n-roll,Lola - Mono Single Version,The Kinks,0.847,0.905
0NB68WBmKfJNC3fhhqfZGv,rock-n-roll,Gimme Three Steps,Lynyrd Skynyrd,0.847,0.796
1Q2fYlSdwuutWj3QplhY9q,rock-n-roll,Riot,Three Days Grace,0.316,0.948
7KY40pRBPKQSaSe0j5nKUK,rock-n-roll,The Boys Of Summer,Don Henley,0.859,0.776
4CbKVDZkYKdv69I4bCaKUq,rock-n-roll,Hero,Skillet,0.782,0.967
57460SJgSpCXaRJ9YIYHxy,rock-n-roll,Going Up The Country,Canned Heat,0.765,0.239
0melIwOKh1JH4RjI1Is10w,rock-n-roll,No One Knows,Queens of the Stone Age,0.67,0.583
43ncKp8gVEEKQ0HM9XI8pw,rock-n-roll,Crazy B*tch,Buckcherry,0.679,0.974
7egyR1d4Xmr1TsmpJct9bL,rock-n-roll,Midnight Rider,Allman Brothers Band,0.591,0.459
6hqt1z34Oz0OZtSfy62OFD,rock-n-roll,The Hell Song,Sum 41,0.658,0.935
3PzsbWSQdLCKDLxn7YZfkM,rock-n-roll,I'm On Fire,Bruce Springsteen,0.868,0.446
4s5Rfu5ljwBx3ij5SwCDqq,rock-n-roll,The Spirit Of Radio,Rush,0.653,0.936
0ancVQ9wEcHVd0RrGICTE4,rock-n-roll,Take Me Out,Franz Ferdinand,0.49,0.664
6XIQe8CyDYFHN0iCjfRIuj,rock-n-roll,Cryin',Aerosmith,0.498,0.828
7jwDuO7UZvWs77KNj9HbvF,rock-n-roll,The Phoenix,Fall Out Boy,0.41,0.964
2DrEeo4eMULdAVe1U7P9PB,rock-n-roll,Lithium,Nirvana,0.359,0.685
4MYb7NWLwXNDB7bYs3HeX8,rock-n-roll,Slow Ride,Foghat,0.656,0.586
1JO1xLtVc8mWhIoE3YaCL0,rock-n-roll,Happy Together,The Turtles,0.588,0.367
4TAxPrfVHbotDrE1lZPkvX,rock-n-roll,Maybellene i Hofteholder,Volbeat,0.601,0.942
7bHzS0F0p9NDyvOlDJownL,rockabilly,Independence Day,John Lindberg Trio,0.338,0.838
5VFzIzR8nACf9Bad4O73f6,rockabilly,Hurt,Johnny Cash,0.157,0.292
5VwGybE2GPejUnULBaiIE0,rockabilly,Heartbreak Boulevard,Top Cats,0.652,0.943
0s42UYyzWJhD5JrGj2IdaF,rockabilly,Heartaches by the Number,Matchbox,0.706,0.909
3SLCNA9pDzaa6r2QSRwjtW,rockabilly,Barking Up The Wrong Tree,Various Artists,0.964,0.897
4BkyUn8pmdYnK0rwPYMEnV,rockabilly,Veronica,The Top Cats,0.634,0.946
7zLEQbsgx1LGEaHlHwjRBa,rockabilly,Ghostfire,Tiger Army,0.885,0.968
2sZe12ZnGnGg3VD2vLnfmp,rockabilly,"Shake, Rattle And Roll",Bill Haley,0.897,0.851
5jwbfCPmmG6FuijynQiZhw,rockabilly,The Shot Gun Boogie,Various Artists,0.875,0.358
38YIXFiaxObKlTedUzbrz9,rockabilly,Knock 123,Imelda May,0.0687,0.168
7ymvgSmT69W67zy43kvjGi,rockabilly,Lana Lee,Teencats,0.952,0.889
5UF5LfApPTJ93uMGuZxCsw,rockabilly,Mr. Bassman / Boppin' The Blues,The Boppers,0.857,0.845
24e9ehPkZ6FtkMOdgxSGPQ,rockabilly,You Drive Me Crazy - (Single Version) [Remastered],Shakin' Stevens,0.974,0.927
2fdh0629YoiEoWEC4VBsCj,rockabilly,Pink Thunderbird - 2002 Digital Remaster,Gene Vincent & His Blue Caps,0.68,0.713
31K9keedgi9MaFaLRkvJJU,rockabilly,Wild Saxophone,Stray Cats,0.625,0.423
1K8wzmVeGWfcuzj9whoPXW,rockabilly,Moonlite Dreams,Tiger Army,0.359,0.993
7bA1DHtoJAvqyL42gHwOLa,rockabilly,Stuck On You,Elvis Presley,0.96,0.678
6lNPmLfX8rkMthoEpTvhX2,rockabilly,High School Hellcats,Various Artists,0.418,0.944
7zoekUqRJIgM59jexRhNm4,rockabilly,At The Hop,Various Artists,0.934,0.885
5wq4pae7Fmr8mnVQC8QKcR,rockabilly,I Gotta Know,Top Cats,0.886,0.935
4LloVtxNZpeh7q7xdi1DQc,romance,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,0.435,0.296
62WlC9unRXGdRIULjishS0,romance,It's All Coming Back to Me Now,Céline Dion,0.286,0.487
6iNcyWk5iUEY7P9zeTc5hm,romance,Amazed,Lonestar,0.253,0.553
5M8nEsWqUkwUwCp58ydE4W,romance,Run This Town [Jay-Z + Rihanna + Kanye West],JAY-Z,0.416,0.928
46n2EGFnPC3tzWCN1Aqe26,romance,This I Promise You,*NSYNC,0.466,0.587
7pNC5ZIKtwUK0ReSpM3P9f,romance,Black Widow,Iggy Azalea,0.519,0.72
6KBYk8OFtod7brGuZ3Y67q,romance,Misery,Maroon 5,0.726,0.81
0FRelX0g1nNDFt6nvtiakE,romance,Hangover,Taio Cruz,0.635,0.888
0fBSs3fRoh1yJcne77fdu9,romance,Video Games,Lana Del Rey,0.181,0.249
4yOn1TEcfsKHUJCL2h1r8I,romance,Feel This Moment (feat. Christina Aguilera),Pitbull,0.531,0.758
0e9yNhxYfJul6sQ8Cizr1B,romance,The Climb,Various Artists,0.396,0.594
4bi73jCM02fMpkI11Lqmfe,romance,Ai Se Eu Te Pego - Live,Michel Teló,0.834,0.937
2V65y3PX4DkRhy1djlxd9p,romance,Don't You Worry Child - Radio Edit,Swedish House Mafia,0.438,0.84
44XBLYMVEt5vJcb5qXfQ7V,romance,Alejandro,Lady Gaga,0.369,0.799
2cDDOxigaHr1I2eevlvxV6,romance,What Are Words,Chris Medina,0.38,0.252
5U8hKxSaDXB8cVeLFQjvwx,romance,The Monster,Eminem,0.567,0.85
4nthV2eZAXnt4yiJMocLkG,romance,Dilemma,Nelly,0.613,0.552
0KpfYajJVVGgQ32Dby7e9i,romance,"Hey, Soul Sister",Train,0.768,0.885
1HbcclMpw0q2WDWpdGCKdS,sad,Tenerife Sea,Ed Sheeran,0.359,0.346
6kjpm6cOnouNy4ct8eACRm,sad,Lightweight,Demi Lovato,0.238,0.544
3Y1JP1ulhlpgCqRzMQhVJr,sad,Shine On,James Blunt,0.19,0.355
43NhiKnrtGqztxDqXrcUux,sad,Adam's Song,blink-182,0.359,0.771
4XMP3zVxrnr58T0tjIHvpR,sad,All Too Well,Taylor Swift,0.337,0.609
7JcB1XSpmlULBSvnEis6Fc,sad,With Me,Sum 41,0.109,0.852
6EvgWSbWmQelxrQBmhEdXh,sad,Heart-Shaped Box,Nirvana,0.278,0.778
3wyd6vHTrwvvY3mZzG6BRi,sad,Without You,Mariah Carey,0.158,0.498
7Cg7OoKzK3dF04d8LJHhQT,sad,Skin,Sixx:A.M.,0.186,0.233
4T3Ux4sdaP15QZnRVqHVZJ,sad,Little House,Various Artists,0.325,0.219
5l6hpyTGBK0LAAxgPnqTQL,sad,Look After You,The Fray,0.283,0.592
0h8ox6T2skSh3eJb0QxrEl,sad,Goodbye,Secondhand Serenade,0.302,0.664
33fdvicpRVPWCPz19Obajn,sad,Back To Black,Amy Winehouse,0.335,0.725
3HfB5hBU0dmBt8T0iCmH42,sad,Creep,Radiohead,0.126,0.344
5GC1ckEp94qBG4fQ8sCfHV,sad,My Immortal - Band Version,Evanescence,0.0771,0.331
6UlOSPVKXHM32ZRecNlgOw,sad,Breakaway,Kelly Clarkson,0.396,0.715
31er9IGsfFbwqy1pH4aiTP,sad,I Have Nothing,Whitney Houston,0.24,0.401
3oL3XRtkP1WVbMxf7dtTdu,sad,The One That Got Away,Katy Perry,0.864,0.792
7kUUFsX5me5p7P6y5ywewd,salsa,El Pasaporte,Various Artists,0.746,0.907
54vVFWhoMG7LMfmRPTqijM,salsa,Anacaona,Cheo Feliciano,0.945,0.701
4pXyowzC0H0GoH5u9y3cSG,salsa,Para Bailar Casino,Adalberto Álvarez y su Son,0.913,0.931
3assMgUs9Moq2rSbO8SIF8,salsa,Que Se Mueran,Romeo Santos,0.855,0.691
5HUQRpjXwRKcXGqxTaO7ld,salsa,Vamonos Pal Monte,Eddie Palmieri,0.686,0.783
4a7Ifg8NkpLTiwgiW2PPNt,salsa,¿Por Qué Les Mientes? - Radio Version,Various Artists,0.821,0.765
2G2MFbLc3rKzxiRphXInGa,salsa,Los Zapatos de Manacho,El Gran Combo De Puerto Rico,0.958,0.712
1Q8NiatGDc6YgefNwT7Jgu,salsa,Te Perdiste Mi Amor (feat. Prince Royce),Thalia,0.916,0.723
4FpoShi0vJjutYOqEcSIdW,salsa,Perdon,Willy Garcia,0.904,0.857
3IXbFcMgkvBDxuuMsNv5Ro,salsa,Se Te Quemo La Casa,Willie Colón,0.951,0.722
5Z5jFzBA4QjaTwla5PLGiJ,salsa,La Bilirrubina,Conjunto Dominicano,0.874,0.741
4pg1CRAajCYbb1q2sZypPf,salsa,Echa Pa'lla (Manos Pa'rriba),Pitbull,0.961,0.806
6ilwUcXphcMuH8ZAZhDuv8,salsa,Noches De Cali,Orchestra Los Tupamaros,0.88,0.786
1SyLRZZhkolVL1X9lrwh3J,salsa,Se Busca Un Corazon,Daniel Santacruz,0.934,0.601
16Yfydkbtlg567UctdXImB,salsa,Lejos De Ti,Chiquito Team Band,0.927,0.784
05K2YWeCYYBgPWFj8TT4uK,salsa,Conciencia,Gilberto Santa Rosa,0.887,0.691
1lDIPwwuz2uZV5Nijszh68,salsa,Volverás,Víctor Manuelle,0.811,0.935
6JOM3iiwWehe9TQEk764m2,salsa,Como Duele Llorar,Grupo Galé,0.681,0.851
32V8bnsrhT0eTSZexqJolz,salsa,Juanito Alimana,Willie Colón,0.873,0.726
1mAsSlFxFy5ZPnI4XyJMdV,salsa,Puerto Rico,Frankie Ruiz,0.76,0.723
2AHrLW8M44umK4M2YZf58N,samba,Marcha De Espera,Demonios Da Garoa,0.733,0.662
1HedCr2up27I1CCLMQQLqg,samba,A Volta Da Capoeira,Bahia Brasil,0.438,0.86
4chbA0YTFShKDeIdKW5SPX,samba,Batucada Beach II,La Banda Del Diablo,0.835,0.912
0OV8VUYShlbAHbWmn2Lzwy,samba,Samba,Various Artists,0.461,0.451
7Brw5Icva6iHVyu9yPdfS6,samba,"Cabelo Pixaim / Sambas de Roda da Bahia / Olha o Samba, Sinhá",Grupo Revelação,0.838,0.927
46w1ml4abB2PyMbrsD9n7L,samba,Sentimento de Posse - Ao Vivo,Samba De Raiz,0.96,0.721
0V4GyZNRGujYP1JEXo9Gco,samba,Piano Mangueira,Jamelão,0.172,0.582
0It1gCYwIzaSWkrh89ptQC,samba,Se Você Jurar (Ao Vivo),Beth Carvalho,0.628,0.886
0i7HnKxkcvELAjmJgb5ZsU,samba,Pot-Pourri: Na Cadência do Samba (Que Bonito É) / É Luxo Só,Emílio Santiago,0.599,0.665
5yRJphy4i26vSCuv13Slw4,samba,Eu Sou Favela,Seu Jorge,0.878,0.403
5BfmVdsBP7dmB5lpKDGxGT,samba,O Pequeno Burguês,Various Artists,0.929,0.542
5QkTBVr7MvFvCbwDiM7cVN,samba,Bom Bonito E Barato,Samba Enredo,0.807,0.709
7k19wJiFlYCzH52eVcnOp4,samba,Imperio Serrano Bum Bum Paticundum Prugurundum,Various Artists,0.942,0.834
0ryvcwVp5kO6CuhmlJ9YS6,samba,Lençol De Estrelas,Bahia Brasil,0.533,0.547
0KcXu6UXhCq1xKY2ptFgsJ,samba,Mama Yo Quiero (I Want My Mama),Carmen Miranda,0.937,0.582
45B9QVbT3jeJFmWiLO8V14,samba,Cante Comigo,Bellini,0.87,0.866
4DUGqf0nvOFpuWLlaelNOP,samba,Samba de Arerê - Ao Vivo,Samba De Raiz,0.847,0.804
1luHY9PWQ4lxgezfcuumu4,samba,Fio Terra,Terra Samba,0.745,0.82
3KW0T6ilz4UZn31LsgoK3F,samba,Preta Pretinha,Novos Baianos,0.781,0.706
6uNLtd1JlRbIUhGXxPHMBv,samba,Pot-Pourri,Jamelão,0.549,0.709
1gAug7oHdtpdB0ul0XHXDT,sertanejo,O Caldeirão (Ao Vivo),Various Artists,0.706,0.98
5YPeKWmm8PxRAwZn4gWbIJ,sertanejo,Aguenta Coração,Zezé Di Camargo & Luciano,0.886,0.547
48l6sMbpaBHxRVTykChbFI,sertanejo,Como Diria Dylan,Dallas Company,0.892,0.721
2TXtenYI5l1CaCi796ygP3,sertanejo,Louca Sentimental,João Bosco & Vinicius,0.669,0.68
3oNSfV8g5dSWO0xcV9Py8c,sertanejo,Amor Em Dobro - Ao Vivo,César Menotti & Fabiano,0.841,0.854
2Urgx3l2nrdIV8bwSvNDiX,sertanejo,Cervejaria,Edson & Hudson,0.998,0.911
7oc81jg6UGTUILywOWQfpa,sertanejo,Nhac Beijo,Téo & Edu,0.829,0.824
1nPO2tgSZyFFQN5ZNeeyLy,sertanejo,Rasta,Various Artists,0.196,0.369
0QPm6Dbo3gf3aT6txRg08T,sertanejo,Piradinha,Gabriel Valim,0.772,0.927
18Lvdz9sSs5vCY3RuEhaSG,sertanejo,Escondidinho,Marcos & Belutti,0.798,0.891
5SdvXQQmQjKecbdK3O2MN1,sertanejo,Ressaca de Amor Passa - Ao Vivo,Henrique & Diego,0.91,0.956
1v3tZOteeandnqgcUhy20D,sertanejo,Será Que Vai Rolar? (feat. Lucas Lucco),Kaio & Bruninho,0.966,0.881
4m565BXmSPTRm5REfwjHy2,sertanejo,Nem ficamos de Mal,Daniel,0.547,0.636
5JZiwRnDBhswayjvB5nfxB,sertanejo,Vem Ni Mim Dodge Ram,Various Artists,0.756,0.78
1dnlnadfAX440PxU00BgBi,sertanejo,Sangue Novo / Gosto E Desgosto / Sangue Novo / Mineiro De Monte Belo / Viola Pagodeira,Jads & Jadson,0.598,0.838
0x2nXewzp8lfIgFDvKWJiC,sertanejo,Do Lado Esquerdo / Bão Tamém - Ao Vivo,César Menotti & Fabiano,0.483,0.863
2TNi3BbQySXHAwDHoQpqfg,sertanejo,Bora Passear,Michel Teló,0.888,0.926
4RP9fiyjk5F3uDXIC3WJIL,sertanejo,Questão de Tempo,Sérgio Reis,0.379,0.559
7h94Gugaor1PCxYJ09kW5W,sertanejo,Balada - Ao Vivo,Gusttavo Lima,0.832,0.949
3sSpgPbDF16wncH7Zw4kqh,show-tunes,"Jolly Holiday - From ""Mary Poppins""/Soundtrack Version",Various Artists,0.587,0.229
